0.00062919,0.00004408,0.00058511
0.00062919,0.00002938,0.00059981
0.00062919,0.00001469,0.0006144999999999999
0.00062919,0.00016162,0.00046756999999999994
0.00062919,0.00014693,0.00048226
0.00062919,0.00013224,0.0004969499999999999
0.00062919,0.00011754,0.00051165
0.00062919,0.00010285,0.0005263399999999999
0.00062919,0.00008816,0.00054103
0.00062919,0.00007346,0.0005557299999999999
0.00062919,0.00005877,0.00057042
0.00062919,0.00045365,0.00017553999999999996
0.00062919,0.00044917,0.00018001999999999997
0.00062919,0.00023509,0.0003941
0.00062919,0.0002057,0.00042348999999999995
0.00062919,0.00019101,0.00043817999999999993
0.00062919,0.00017632,0.00045286999999999997
0.00062919,0.00041962,0.00020956999999999996
0.00062919,0.00029387,0.00033531999999999995
0.00062919,0.00027917,0.00035001999999999993
0.00062919,0.00026448,0.00036470999999999997
0.00062919,0.00024978,0.00037940999999999995
0.00062919,0.00036733,0.00026185999999999994
0.00062919,0.00035264,0.00027655
0.00062919,0.00033795,0.00029123999999999996
0.00062919,0.00032325,0.00030593999999999993
0.00062919,0.00030856,0.00032062999999999997
0.00062919,0.00037331,0.00025587999999999994
0.00062919,0.00037032,0.00025886999999999997
0.00062919,0.00038824,0.00024094999999999997
0.00062919,0.00038525,0.00024393999999999994
0.00062919,0.00038227,0.00024692
0.00062919,0.00037928,0.00024990999999999994
0.00062919,0.00037629,0.00025289999999999997
0.00062919,0.00040018,0.00022900999999999998
0.00062919,0.0003972,0.00023198999999999995
0.00062919,0.00039421,0.00023497999999999998
0.00062919,0.00039122,0.00023796999999999995
0.00062919,0.00041213,0.00021705999999999993
0.00062919,0.00040914,0.00022004999999999995
0.00062919,0.00040616,0.00022302999999999998
0.00062919,0.00040317,0.00022601999999999995
0.00062919,0.00042109,0.00020809999999999996
0.00062919,0.0004193,0.00020988999999999996
0.00062919,0.00041751,0.00021167999999999995
0.00062919,0.00041571,0.00021347999999999994
0.00062919,0.00042467,0.00020451999999999997
0.00062919,0.00042288,0.00020630999999999997
0.00062919,0.00043304,0.00019614999999999997
0.00062919,0.00043154,0.00019764999999999995
0.00062919,0.00043005,0.00019913999999999994
0.00062919,0.00042826,0.00020092999999999993
0.00062919,0.00042647,0.00020271999999999998
0.00062919,0.00043901,0.00019017999999999997
0.00062919,0.00043752,0.00019166999999999996
0.00062919,0.00043602,0.00019316999999999994
0.00062919,0.00043453,0.00019465999999999998
0.00062919,0.00044349,0.00018569999999999996
0.00062919,0.000442,0.00018718999999999995
0.00062919,0.0004405,0.00018868999999999998
0.00062919,0.00044797,0.00018121999999999995
0.00062919,0.00044647,0.00018271999999999993
0.00062919,0.00044498,0.00018420999999999997
0.00062919,0.00043639,0.00019279999999999997
0.00062919,0.00044356,0.00018562999999999994
0.00062919,0.00045118,0.00017800999999999998
0.00062919,0.00045561,0.00017357999999999995
0.00062919,0.00045448,0.00017470999999999996
0.00062919,0.00041696,0.00021222999999999994
0.00062987,0.00045431,0.00017556000000000006
0.00062987,0.00044753,0.00018234000000000002
0.00062919,0.00043176,0.00019742999999999996
0.00062567,0.00004452,0.00058115
0.00062567,0.00003339,0.00059228
0.00062567,0.00002226,0.0006034100000000001
0.00062567,0.00001113,0.00061454
0.00062567,0.00006678,0.00055889
0.00062567,0.00005565,0.0005700200000000001
0.00062567,0.00011131,0.0005143600000000001
0.00062567,0.00010018,0.00052549
0.00062567,0.00008905,0.00053662
0.00062567,0.00007792,0.0005477500000000001
0.00062567,0.00015584,0.0004698300000000001
0.00062567,0.0001447,0.00048097000000000005
0.00062567,0.00013357,0.0004921000000000001
0.00062567,0.00012244,0.00050323
0.00062567,0.00022262,0.00040305000000000007
0.00062567,0.00021149,0.00041418000000000005
0.00062567,0.00020036,0.00042531000000000003
0.00062567,0.00018923,0.00043644000000000007
0.00062567,0.0001781,0.00044757000000000005
0.00062567,0.00016697,0.00045870000000000004
0.00062567,0.00025602,0.00036965000000000007
0.00062567,0.00023376,0.00039191000000000003
0.00062567,0.00024489,0.00038078000000000005
0.00062567,0.00028941,0.00033626000000000006
0.00062567,0.00027828,0.00034739000000000005
0.00062567,0.00026715,0.00035852000000000003
