0.000625,0.00027274,0.00035226
0.000625,0.00043526,0.00018974000000000004
0.000625,0.00040413,0.00022087000000000002
0.000625,0.00038221,0.00024279
0.000625,0.00045289,0.00017211
0.000625,0.00042819,0.00019681
0.000625,0.00040587,0.00021913
0.000625,0.00039836,0.00022664
0.000625,0.0003966,0.00022840000000000002
0.000625,0.00039604,0.00022896
0.000625,0.00037789,0.00024711000000000004
0.000625,0.00037432,0.00025068000000000003
0.000625,0.00037198,0.00025302
0.000625,0.00036944,0.00025556
0.000625,0.00036466,0.00026034
0.000625,0.00036412,0.00026088
0.000625,0.00035376,0.00027124
0.000625,0.00034954,0.00027546
0.000625,0.00033041,0.00029459
0.000625,0.00033037,0.00029463
0.000625,0.00032871,0.00029629
0.000625,0.00032203,0.00030297
0.000625,0.00005866,0.00056634
0.000625,0.00004399,0.00058101
0.000625,0.00007332,0.00055168
0.000625,0.00013199,0.00049301
0.000625,0.00011732,0.00050768
0.000625,0.00010266,0.00052234
0.000625,0.00008799,0.00053701
0.000625,0.00019065,0.00043435
0.000625,0.00017598,0.00044902
0.000625,0.00016132,0.00046368
0.000625,0.00014665,0.00047835
0.000625,0.00024931,0.00037569000000000003
0.000625,0.00023465,0.00039035000000000003
0.000625,0.00021998,0.00040502
0.000625,0.00020532,0.00041968
0.000625,0.00029331,0.00033169
0.000625,0.00027864,0.00034636000000000004
0.000625,0.00026398,0.00036102000000000004
0.000625,0.00044693,0.00017807
0.000625,0.00033731,0.00028769
0.000625,0.00032264,0.00030236
0.000625,0.00030798,0.00031702
0.000625,0.00035197,0.00027303
0.000625,0.00037558,0.00024942000000000003
0.000625,0.0003726,0.0002524
0.000625,0.00036962,0.00025538000000000004
0.000625,0.00038452,0.00024048
0.000625,0.00038154,0.00024346000000000003
0.000625,0.00037856,0.00024644
0.000625,0.00039943,0.00022557000000000002
0.000625,0.00039645,0.00022855
0.000625,0.00039347,0.00023153000000000003
0.000625,0.00039049,0.00023451
0.000625,0.00041314,0.00021186000000000002
0.000625,0.00041135,0.00021365000000000002
0.000625,0.00040837,0.00021663
0.000625,0.00040539,0.00021961000000000002
0.000625,0.00040241,0.00022259
0.000625,0.00042029,0.00020471000000000004
0.000625,0.0004185,0.00020650000000000003
0.000625,0.00041672,0.00020828000000000003
0.000625,0.00041493,0.00021007000000000003
0.000625,0.00042566,0.00019934
0.000625,0.00042387,0.00020113
0.000625,0.00042208,0.00020292
0.000625,0.0004352,0.0001898
0.000625,0.00043371,0.00019129
0.000625,0.00043222,0.00019278000000000003
0.000625,0.00043073,0.00019427000000000002
0.000625,0.00042924,0.00019576
0.000625,0.00042745,0.00019755
0.000625,0.00044265,0.00018235000000000001
0.000625,0.00044116,0.00018384
0.000625,0.00043967,0.00018533
0.000625,0.00043818,0.00018682000000000003
0.000625,0.00043669,0.00018831000000000002
0.000625,0.00044712,0.00017788
0.000625,0.00044563,0.00017937000000000004
0.000625,0.00044414,0.00018086000000000003
0.000625,0.00045631,0.00016869000000000004
0.000625,0.0004302,0.00019480000000000002
0.000625,0.00042647,0.00019853000000000004
0.000625,0.00045632,0.00016868
0.000625,0.00045632,0.00016868
0.000625,0.00044335,0.00018165
0.000625,0.00045632,0.00016868
0.000625,0.00045279,0.00017221
0.000625,0.00044475,0.00018025000000000002
0.000625,0.00043513,0.00018987000000000002
0.000625,0.00041767,0.00020733000000000004
0.000625,0.00041517,0.00020983
0.000625,0.00038382,0.00024118000000000002
